Source,Target,Weight
Insomniac,SaltyTeemo,17
Insomniac,Cedduzzo,15
Insomniac,Cesarvsc,11
Insomniac,killercam1020,18
Insomniac,DougisRaw,9
Insomniac,Athena,15
Insomniac,fuji720x,10
Insomniac,Lapi,12
Insomniac,Xaryu,6
Insomniac,del1ght,16
Insomniac,TaeRss,11
Insomniac,ANTILIPSI,11
Insomniac,TheAdapting,11
Insomniac,Halifax,7
Insomniac,SgtGrafoyni,16
Insomniac,RealKraftyy,12
Insomniac,Tourva,12
Insomniac,Cringer,11
Insomniac,Mews,7
Insomniac,Valle,16
Insomniac,XEWER,11
Insomniac,Falcodrin,18
Insomniac,MatteoHS,16
Insomniac,mch_AGG,17
Insomniac,ThomeFN,18
Insomniac,allkeyshop_tv,17
Insomniac,weathernewslive,17
Insomniac,c9judite,18
Insomniac,war10ck3d,12
Insomniac,OgamingLoL,9
Insomniac,SaltyBet,17
Insomniac,BTSBrasilTV,17
Insomniac,moogrr1211,15
Insomniac,Yoshi93,15
Insomniac,dandogg9,16
Insomniac,StreamerHouse,15
Insomniac,BeatportOfficial,11
Insomniac,aesmatv,13
Gotaga,Gotaga,0
Tfue,Ninja,367
Philza,Philza,0
NoWay4u_Sir,agurin,233
NoWay4u_Sir,Broeki1,190
