Source,Target,Weight
VELLOSO,MissDoitBIG,5
VELLOSO,tetristhegrandmaster3,5
VELLOSO,ogmeik,8
VELLOSO,Monstercat,8
VELLOSO,franchiseglobalart,10
VELLOSO,RelaxBeats,8
VELLOSO,Cedduzzo,10
VELLOSO,Metaphor,5
VELLOSO,Cesarvsc,6
VELLOSO,drlee_kor,6
VELLOSO,UnRationaL,4
VELLOSO,acro_land,8
VELLOSO,KING_spb,8
VELLOSO,OnlyMXC,8
VELLOSO,1DrakoNz,21
VELLOSO,Falcodrin,10
VELLOSO,mch_AGG,40
VELLOSO,allkeyshop_tv,11
VELLOSO,weathernewslive,7
VELLOSO,c9judite,28
VELLOSO,RocketBeansTV,10
VELLOSO,pulgaboy,7
VELLOSO,war10ck3d,7
VELLOSO,BTSBrasilTV,11
VELLOSO,OgamingSC2,8
VELLOSO,cdewx,4
VELLOSO,TrymacsKaktusKoenig,7
VELLOSO,TheRealzBlueWater,10
VELLOSO,emin190766,7
VELLOSO,dandogg9,10
VELLOSO,muse_tw,8
VELLOSO,ESAMarathon,8
VELLOSO,Abracadabra,6
VELLOSO,StreamerHouse,9
VELLOSO,IKeepItTaco,10
VELLOSO,Insomniac,7
Pieface23,Pieface23,0
Replays,ops1x,16
Replays,SolaryFortnite,12
Replays,ESL_SC2,10
Replays,Flanalistaa,9
Replays,MissDoitBIG,10
Replays,tetristhegrandmaster3,10
Replays,ogmeik,7
Replays,Monstercat,11
Replays,jmjdoc,10
Replays,franchiseglobalart,12
Replays,RelaxBeats,12
Replays,Sloot,12
Replays,Cedduzzo,10
Replays,Cesarvsc,10
Replays,pimpimenta,11
Replays,iRiskpvp,7
Replays,UnRationaL,7
Replays,KING_spb,11
Replays,OnlyMXC,11
Replays,DQA_TFT,10
Replays,Co1azo,13
Replays,1DrakoNz,12
Replays,Falcodrin,15
Replays,allkeyshop_tv,13
Replays,weathernewslive,11
Replays,RocketBeansTV,10
Replays,pulgaboy,12
Replays,war10ck3d,9
Replays,OgamingSC2,10
Replays,cdewx,7
Replays,TheRealzBlueWater,9
Replays,emin190766,7
Replays,dandogg9,13
Replays,muse_tw,13
Replays,Abracadabra,12
Replays,ds_lily,11
Replays,StreamerHouse,10
Replays,actingliketommy,15
Replays,its_WiKeD,14
Replays,Chap,13
Replays,Nokokopuffs,18
Replays,Insomniac,12
Scarra,yvonnie,132
Scarra,sees360,33
Scarra,Alinity,43
Scarra,franchiseglobalart,37
Scarra,DougisRaw,36
Scarra,q158688920,33
Scarra,CDNThe3rd,30
Scarra,kyo1984123,38
Scarra,BobbyPoffGaming,34
Scarra,BarcaGamer,35
Scarra,chocoTaco,36
Scarra,Masayoshi,141
Scarra,QuarterJade,137
Scarra,RiffTrax,35
Scarra,TheRealzBlueWater,35
Scarra,peterparkTV,159
01bd02,01bd02,0
Tommey,Tommey,0
mang0,mang0,0
BobbyPoffGaming,sees360,32
BobbyPoffGaming,franchiseglobalart,36
BobbyPoffGaming,DougisRaw,45
BobbyPoffGaming,q158688920,32
BobbyPoffGaming,UnRationaL,18
BobbyPoffGaming,CDNThe3rd,31
BobbyPoffGaming,kyo1984123,35
BobbyPoffGaming,BarcaGamer,33
BobbyPoffGaming,chocoTaco,38
BobbyPoffGaming,RiffTrax,34
BobbyPoffGaming,TheRealzBlueWater,34
ZeROBADASS,mount,719
ZeROBADASS,calango,146
ZeROBADASS,Felps,152
ZeROBADASS,Gabi,114
BarcaGamer,sees360,38
BarcaGamer,franchiseglobalart,37
BarcaGamer,DougisRaw,34
BarcaGamer,q158688920,37
BarcaGamer,iaaraS2,39
BarcaGamer,CDNThe3rd,28
BarcaGamer,kyo1984123,38
BarcaGamer,chocoTaco,34
BarcaGamer,RiffTrax,32
BarcaGamer,TheRealzBlueWater,36
BarcaGamer,Winghaven,35
BarcaGamer,Alliege,63
KYR_SP33DY,KYR_SP33DY,0
RocketBeansTV,ops1x,18
RocketBeansTV,SolaryFortnite,17
RocketBeansTV,ESL_SC2,14
RocketBeansTV,MST3K,12
RocketBeansTV,Flanalistaa,10
RocketBeansTV,MissDoitBIG,8
RocketBeansTV,tetristhegrandmaster3,11
RocketBeansTV,abokyan,13
RocketBeansTV,Monstercat,16
RocketBeansTV,franchiseglobalart,14
RocketBeansTV,sukidingels,15
RocketBeansTV,RelaxBeats,14
RocketBeansTV,Cedduzzo,14
RocketBeansTV,Cesarvsc,11
RocketBeansTV,drlee_kor,7
RocketBeansTV,UnRationaL,8
RocketBeansTV,OnlyMXC,16
RocketBeansTV,1DrakoNz,17
RocketBeansTV,Falcodrin,16
RocketBeansTV,allkeyshop_tv,17
RocketBeansTV,weathernewslive,14
RocketBeansTV,c9judite,14
RocketBeansTV,Xop0,15
RocketBeansTV,pulgaboy,14
RocketBeansTV,war10ck3d,11
RocketBeansTV,SaltyBet,13
RocketBeansTV,BTSBrasilTV,16
RocketBeansTV,OgamingSC2,13
RocketBeansTV,TrymacsKaktusKoenig,8
RocketBeansTV,RiffTrax,15
RocketBeansTV,TheRealzBlueWater,15
RocketBeansTV,emin190766,9
RocketBeansTV,dandogg9,13
RocketBeansTV,muse_tw,14
RocketBeansTV,ESAMarathon,15
RocketBeansTV,Abracadabra,12
RocketBeansTV,ds_lily,10
RocketBeansTV,StreamerHouse,15
RocketBeansTV,its_WiKeD,10
RocketBeansTV,Chap,12
RocketBeansTV,Insomniac,14
pulgaboy,ops1x,22
pulgaboy,SolaryFortnite,18
pulgaboy,ESL_SC2,19
pulgaboy,MST3K,14
pulgaboy,Flanalistaa,9
pulgaboy,nahzinhaa,13
pulgaboy,SirhcEz,15
pulgaboy,MissDoitBIG,11
pulgaboy,tetristhegrandmaster3,13
pulgaboy,abokyan,15
pulgaboy,Monstercat,17
pulgaboy,franchiseglobalart,14
pulgaboy,sukidingels,15
pulgaboy,RelaxBeats,13
pulgaboy,wintergaming,10
pulgaboy,Sloot,10
pulgaboy,Cedduzzo,13
pulgaboy,Cesarvsc,14
pulgaboy,pimpimenta,11
pulgaboy,drlee_kor,6
pulgaboy,iRiskpvp,7
pulgaboy,UnRationaL,10
pulgaboy,KING_spb,10
pulgaboy,OnlyMXC,14
pulgaboy,DQA_TFT,14
pulgaboy,Co1azo,14
pulgaboy,1DrakoNz,114
pulgaboy,Falcodrin,16
pulgaboy,allkeyshop_tv,14
pulgaboy,weathernewslive,17
pulgaboy,c9judite,19
pulgaboy,Xop0,17
pulgaboy,RazaH,28
pulgaboy,war10ck3d,11
pulgaboy,SaltyBet,15
pulgaboy,BTSBrasilTV,14
pulgaboy,dmf_kyochan,13
pulgaboy,OgamingSC2,15
pulgaboy,TrymacsKaktusKoenig,10
pulgaboy,RiffTrax,15
pulgaboy,TheRealzBlueWater,11
pulgaboy,emin190766,13
pulgaboy,dandogg9,16
pulgaboy,crazzyccat,16
pulgaboy,muse_tw,16
pulgaboy,ESAMarathon,13
pulgaboy,Abracadabra,10
pulgaboy,ds_lily,13
pulgaboy,StreamerHouse,13
pulgaboy,Ranger,13
pulgaboy,actingliketommy,17
pulgaboy,its_WiKeD,12
pulgaboy,72hrs,30
pulgaboy,Mendo,27
pulgaboy,Chap,13
pulgaboy,Insomniac,17
KingGeorge,KingGeorge,0
Masayoshi,yvonnie,132
Masayoshi,QuarterJade,426
Masayoshi,peterparkTV,251
QuarterJade,yvonnie,149
QuarterJade,peterparkTV,256
failverde,sees360,41
failverde,franchiseglobalart,52
failverde,q158688920,70
failverde,butterflyouo,88
failverde,kyo1984123,109
failverde,TheRealzBlueWater,43
failverde,muse_tw,50
failverde,takesipon,121
DatModz,DatModz,0
Felps,mount,211
Felps,calango,278
Felps,Gabi,247
Jay3,Kephrii,30
BTSBrasilTV,SolaryFortnite,18
BTSBrasilTV,ESL_SC2,14
BTSBrasilTV,MST3K,13
BTSBrasilTV,Flanalistaa,11
BTSBrasilTV,seucreysonreborn,24
BTSBrasilTV,MissDoitBIG,10
BTSBrasilTV,tetristhegrandmaster3,11
BTSBrasilTV,ogmeik,11
BTSBrasilTV,Monstercat,17
BTSBrasilTV,franchiseglobalart,18
BTSBrasilTV,RelaxBeats,17
BTSBrasilTV,Cedduzzo,15
BTSBrasilTV,Cesarvsc,12
BTSBrasilTV,OnlyMXC,16
BTSBrasilTV,1DrakoNz,18
BTSBrasilTV,Falcodrin,19
BTSBrasilTV,allkeyshop_tv,19
BTSBrasilTV,weathernewslive,13
BTSBrasilTV,c9judite,16
BTSBrasilTV,war10ck3d,13
BTSBrasilTV,SaltyBet,15
BTSBrasilTV,OgamingSC2,13
BTSBrasilTV,TrymacsKaktusKoenig,11
BTSBrasilTV,RiffTrax,20
BTSBrasilTV,TheRealzBlueWater,15
BTSBrasilTV,emin190766,11
BTSBrasilTV,dandogg9,17
BTSBrasilTV,muse_tw,15
BTSBrasilTV,Abracadabra,11
BTSBrasilTV,StreamerHouse,15
BTSBrasilTV,Insomniac,15
OgamingSC2,ops1x,13
OgamingSC2,SolaryFortnite,15
OgamingSC2,SolaryHS,17
OgamingSC2,sees360,10
OgamingSC2,ESL_SC2,17
OgamingSC2,MST3K,14
OgamingSC2,Flanalistaa,9
OgamingSC2,nahzinhaa,10
OgamingSC2,SirhcEz,7
OgamingSC2,MissDoitBIG,10
OgamingSC2,tetristhegrandmaster3,13
OgamingSC2,ogmeik,6
OgamingSC2,abokyan,13
OgamingSC2,Monstercat,17
OgamingSC2,jmjdoc,7
OgamingSC2,JimRsNg,12
OgamingSC2,franchiseglobalart,12
OgamingSC2,sukidingels,15
OgamingSC2,RelaxBeats,13
OgamingSC2,wintergaming,10
OgamingSC2,Sloot,10
OgamingSC2,Cedduzzo,13
OgamingSC2,Metaphor,5
OgamingSC2,Cesarvsc,13
OgamingSC2,pimpimenta,12
OgamingSC2,drlee_kor,6
OgamingSC2,Xaryu,12
OgamingSC2,iRiskpvp,6
OgamingSC2,HutchMF,10
OgamingSC2,UnRationaL,10
OgamingSC2,acro_land,9
OgamingSC2,KING_spb,9
OgamingSC2,OnlyMXC,13
OgamingSC2,MywTheKing,10
OgamingSC2,DQA_TFT,10
OgamingSC2,Co1azo,11
OgamingSC2,1DrakoNz,14
OgamingSC2,Falcodrin,14
OgamingSC2,allkeyshop_tv,14
OgamingSC2,weathernewslive,15
OgamingSC2,c9judite,15
OgamingSC2,Xop0,13
OgamingSC2,war10ck3d,10
OgamingSC2,SaltyBet,14
OgamingSC2,dmf_kyochan,12
OgamingSC2,cdewx,5
OgamingSC2,TrymacsKaktusKoenig,8
OgamingSC2,RiffTrax,14
OgamingSC2,TheRealzBlueWater,12
OgamingSC2,emin190766,11
OgamingSC2,dandogg9,14
OgamingSC2,crazzyccat,13
OgamingSC2,muse_tw,13
OgamingSC2,ESAMarathon,13
OgamingSC2,Abracadabra,9
OgamingSC2,ds_lily,11
OgamingSC2,StreamerHouse,12
OgamingSC2,Ranger,10
OgamingSC2,actingliketommy,13
OgamingSC2,its_WiKeD,11
OgamingSC2,Chap,13
OgamingSC2,otplol_,17
OgamingSC2,Insomniac,16
Zapman,SmiteGame,58
cdewx,SolaryFortnite,7
cdewx,ESL_SC2,6
cdewx,Flanalistaa,6
cdewx,SirhcEz,6
cdewx,MissDoitBIG,4
cdewx,ogmeik,4
cdewx,Monstercat,5
cdewx,RelaxBeats,6
cdewx,Sloot,10
cdewx,Cedduzzo,6
cdewx,Metaphor,5
cdewx,drlee_kor,3
cdewx,OnlyMXC,5
cdewx,DQA_TFT,6
cdewx,Falcodrin,7
cdewx,allkeyshop_tv,7
cdewx,weathernewslive,5
cdewx,war10ck3d,5
cdewx,TrymacsKaktusKoenig,4
cdewx,TheRealzBlueWater,7
cdewx,emin190766,4
cdewx,dandogg9,7
cdewx,Abracadabra,6
cdewx,StreamerHouse,6
cdewx,its_WiKeD,5
cdewx,Insomniac,7
TrymacsKaktusKoenig,SolaryFortnite,9
TrymacsKaktusKoenig,ESL_SC2,9
TrymacsKaktusKoenig,MST3K,8
TrymacsKaktusKoenig,Flanalistaa,6
TrymacsKaktusKoenig,SirhcEz,6
TrymacsKaktusKoenig,MissDoitBIG,4
TrymacsKaktusKoenig,tetristhegrandmaster3,6
TrymacsKaktusKoenig,ogmeik,6
TrymacsKaktusKoenig,Monstercat,8
TrymacsKaktusKoenig,franchiseglobalart,9
TrymacsKaktusKoenig,sukidingels,8
TrymacsKaktusKoenig,RelaxBeats,7
TrymacsKaktusKoenig,wintergaming,5
TrymacsKaktusKoenig,Sloot,6
TrymacsKaktusKoenig,Cedduzzo,9
TrymacsKaktusKoenig,Cesarvsc,5
TrymacsKaktusKoenig,drlee_kor,5
TrymacsKaktusKoenig,iRiskpvp,4
TrymacsKaktusKoenig,UnRationaL,5
TrymacsKaktusKoenig,acro_land,7
TrymacsKaktusKoenig,KING_spb,7
TrymacsKaktusKoenig,OnlyMXC,8
TrymacsKaktusKoenig,DQA_TFT,5
TrymacsKaktusKoenig,1DrakoNz,8
TrymacsKaktusKoenig,Falcodrin,8
TrymacsKaktusKoenig,allkeyshop_tv,10
TrymacsKaktusKoenig,weathernewslive,8
TrymacsKaktusKoenig,c9judite,9
TrymacsKaktusKoenig,war10ck3d,6
TrymacsKaktusKoenig,SaltyBet,9
TrymacsKaktusKoenig,RiffTrax,9
TrymacsKaktusKoenig,TheRealzBlueWater,9
TrymacsKaktusKoenig,emin190766,9
TrymacsKaktusKoenig,dandogg9,10
TrymacsKaktusKoenig,muse_tw,9
TrymacsKaktusKoenig,ESAMarathon,9
TrymacsKaktusKoenig,Abracadabra,4
TrymacsKaktusKoenig,StreamerHouse,10
TrymacsKaktusKoenig,its_WiKeD,5
TrymacsKaktusKoenig,Insomniac,9
RiffTrax,SolaryFortnite,18
RiffTrax,sees360,33
RiffTrax,ESL_SC2,15
RiffTrax,Alinity,34
RiffTrax,MST3K,38
RiffTrax,Flanalistaa,11
RiffTrax,MissDoitBIG,9
RiffTrax,ogmeik,10
RiffTrax,Monstercat,22
RiffTrax,franchiseglobalart,39
RiffTrax,RelaxBeats,20
RiffTrax,Cedduzzo,16
RiffTrax,Cesarvsc,13
RiffTrax,DougisRaw,34
RiffTrax,q158688920,31
RiffTrax,UnRationaL,10
RiffTrax,OnlyMXC,19
RiffTrax,1DrakoNz,17
RiffTrax,Falcodrin,20
RiffTrax,allkeyshop_tv,19
RiffTrax,weathernewslive,13
RiffTrax,CDNThe3rd,31
RiffTrax,kyo1984123,38
RiffTrax,chocoTaco,34
RiffTrax,war10ck3d,11
RiffTrax,SaltyBet,15
RiffTrax,TheRealzBlueWater,37
RiffTrax,emin190766,11
RiffTrax,dandogg9,15
RiffTrax,muse_tw,18
RiffTrax,ESAMarathon,14
RiffTrax,Abracadabra,13
RiffTrax,StreamerHouse,15
RiffTrax,Winghaven,31
RiffTrax,Insomniac,16
sutanmi,sasatikk,376
Im_Dontai,Im_Dontai,0
peterparkTV,yvonnie,145
Snip3down,Snip3down,0
Mongraal,ops1x,87
Mongraal,AussieAntics,101
dandogg9,ops1x,17
dandogg9,aircool,13
dandogg9,SolaryFortnite,16
dandogg9,ESL_SC2,16
dandogg9,MST3K,17
dandogg9,Flanalistaa,10
dandogg9,nahzinhaa,15
dandogg9,SirhcEz,10
dandogg9,MissDoitBIG,14
dandogg9,tetristhegrandmaster3,16
dandogg9,ogmeik,10
dandogg9,abokyan,15
dandogg9,Monstercat,17
dandogg9,franchiseglobalart,16
dandogg9,sukidingels,12
dandogg9,RelaxBeats,15
dandogg9,wintergaming,10
dandogg9,Sloot,12
dandogg9,Cedduzzo,14
dandogg9,Metaphor,8
dandogg9,Cesarvsc,12
dandogg9,pimpimenta,11
dandogg9,drlee_kor,6
dandogg9,iRiskpvp,10
dandogg9,HutchMF,12
dandogg9,UnRationaL,11
dandogg9,acro_land,11
dandogg9,KING_spb,10
dandogg9,OnlyMXC,15
dandogg9,MywTheKing,12
dandogg9,DQA_TFT,13
dandogg9,Co1azo,13
dandogg9,1DrakoNz,16
dandogg9,Falcodrin,17
dandogg9,Timmac,18
dandogg9,allkeyshop_tv,17
dandogg9,weathernewslive,16
dandogg9,c9judite,17
dandogg9,Xop0,16
dandogg9,war10ck3d,12
dandogg9,SaltyBet,17
dandogg9,dmf_kyochan,15
dandogg9,TheRealzBlueWater,14
dandogg9,emin190766,14
dandogg9,muse_tw,16
dandogg9,ESAMarathon,15
dandogg9,Abracadabra,9
dandogg9,ds_lily,14
dandogg9,StreamerHouse,14
dandogg9,Ranger,12
dandogg9,actingliketommy,15
dandogg9,its_WiKeD,12
dandogg9,Chap,16
dandogg9,Insomniac,17
johnny3047258,johnny3047258,0
Sommerset,ops1x,52
Sommerset,SolaryFortnite,23
Sommerset,actingliketommy,40
Sommerset,AussieAntics,45
gratis150ml,pimpimenta,18
gratis150ml,allkeyshop_tv,12
crazzyccat,sees360,32
crazzyccat,Monstercat,15
crazzyccat,allkeyshop_tv,13
crazzyccat,weathernewslive,15
crazzyccat,Insomniac,15
muse_tw,SolaryFortnite,16
muse_tw,ESL_SC2,15
muse_tw,MST3K,12
muse_tw,Flanalistaa,8
muse_tw,MissDoitBIG,11
muse_tw,tetristhegrandmaster3,27
muse_tw,ogmeik,9
muse_tw,Monstercat,18
muse_tw,franchiseglobalart,37
muse_tw,RelaxBeats,15
muse_tw,Sloot,13
muse_tw,Cedduzzo,14
muse_tw,Cesarvsc,16
muse_tw,q158688920,17
muse_tw,pimpimenta,12
muse_tw,butterflyouo,41
muse_tw,UnRationaL,9
muse_tw,OnlyMXC,13
muse_tw,1DrakoNz,14
muse_tw,Falcodrin,16
muse_tw,allkeyshop_tv,17
muse_tw,weathernewslive,18
muse_tw,kyo1984123,26
muse_tw,c9judite,15
muse_tw,Xop0,15
muse_tw,war10ck3d,12
muse_tw,SaltyBet,15
muse_tw,dmf_kyochan,15
muse_tw,TheRealzBlueWater,13
muse_tw,emin190766,12
muse_tw,ESAMarathon,13
muse_tw,Abracadabra,11
muse_tw,StreamerHouse,13
muse_tw,its_WiKeD,13
muse_tw,Chap,13
muse_tw,Insomniac,17
FaZeBlaze,LuckyChamu,20
FaZeBlaze,DougisRaw,20
FaZeBlaze,UnRationaL,12
FaZeBlaze,Insomniac,13
ESAMarathon,SolaryFortnite,13
ESAMarathon,ESL_SC2,18
ESAMarathon,MST3K,14
ESAMarathon,Flanalistaa,10
ESAMarathon,SirhcEz,9
ESAMarathon,MissDoitBIG,9
ESAMarathon,tetristhegrandmaster3,11
ESAMarathon,Monstercat,13
ESAMarathon,franchiseglobalart,10
ESAMarathon,RelaxBeats,12
ESAMarathon,wintergaming,11
ESAMarathon,Cedduzzo,12
ESAMarathon,Cesarvsc,10
ESAMarathon,drlee_kor,7
ESAMarathon,UnRationaL,11
ESAMarathon,OnlyMXC,12
ESAMarathon,DQA_TFT,12
ESAMarathon,Falcodrin,11
ESAMarathon,allkeyshop_tv,14
ESAMarathon,weathernewslive,13
ESAMarathon,c9judite,13
ESAMarathon,war10ck3d,10
ESAMarathon,SaltyBet,17
ESAMarathon,TheRealzBlueWater,14
ESAMarathon,emin190766,11
ESAMarathon,Abracadabra,8
ESAMarathon,StreamerHouse,12
ESAMarathon,its_WiKeD,10
ESAMarathon,Chap,12
ESAMarathon,Insomniac,16
Abracadabra,SolaryFortnite,12
Abracadabra,sees360,9
Abracadabra,ESL_SC2,9
Abracadabra,MST3K,8
Abracadabra,Flanalistaa,9
Abracadabra,nahzinhaa,10
Abracadabra,SirhcEz,5
Abracadabra,seucreysonreborn,12
Abracadabra,MissDoitBIG,8
Abracadabra,tetristhegrandmaster3,7
Abracadabra,ogmeik,6
Abracadabra,Monstercat,9
Abracadabra,jmjdoc,9
Abracadabra,franchiseglobalart,12
Abracadabra,sukidingels,9
Abracadabra,RelaxBeats,11
Abracadabra,Sloot,11
Abracadabra,Cedduzzo,12
Abracadabra,Metaphor,7
Abracadabra,Cesarvsc,11
Abracadabra,q158688920,8
Abracadabra,pimpimenta,9
Abracadabra,drlee_kor,4
Abracadabra,Xaryu,12
Abracadabra,iRiskpvp,5
Abracadabra,HutchMF,10
Abracadabra,UnRationaL,8
Abracadabra,acro_land,8
Abracadabra,KING_spb,9
Abracadabra,giganterichard,10
Abracadabra,OnlyMXC,10
Abracadabra,DQA_TFT,8
Abracadabra,Co1azo,8
Abracadabra,1DrakoNz,12
Abracadabra,Falcodrin,12
Abracadabra,allkeyshop_tv,12
Abracadabra,weathernewslive,10
Abracadabra,c9judite,9
Abracadabra,Xop0,11
Abracadabra,war10ck3d,8
Abracadabra,dmf_kyochan,9
Abracadabra,TheRealzBlueWater,11
Abracadabra,emin190766,5
Abracadabra,ds_lily,9
Abracadabra,StreamerHouse,10
Abracadabra,Ranger,9
Abracadabra,actingliketommy,10
Abracadabra,DrekzeNN,13
Abracadabra,IKeepItTaco,9
Abracadabra,its_WiKeD,10
Abracadabra,Chap,10
Abracadabra,Insomniac,15
StreamerHouse,SolaryFortnite,16
StreamerHouse,ESL_SC2,14
StreamerHouse,MST3K,12
StreamerHouse,Flanalistaa,10
StreamerHouse,MissDoitBIG,8
StreamerHouse,SilentSentry,16
StreamerHouse,tetristhegrandmaster3,10
StreamerHouse,Monstercat,14
StreamerHouse,franchiseglobalart,12
StreamerHouse,RelaxBeats,14
StreamerHouse,Sloot,12
StreamerHouse,Cedduzzo,13
StreamerHouse,Cesarvsc,9
StreamerHouse,drlee_kor,6
StreamerHouse,UnRationaL,7
StreamerHouse,KING_spb,10
StreamerHouse,OnlyMXC,15
StreamerHouse,1DrakoNz,16
StreamerHouse,Falcodrin,15
StreamerHouse,allkeyshop_tv,17
StreamerHouse,weathernewslive,14
StreamerHouse,c9judite,14
StreamerHouse,war10ck3d,10
StreamerHouse,SaltyBet,15
StreamerHouse,dmf_kyochan,11
StreamerHouse,TheRealzBlueWater,13
StreamerHouse,emin190766,10
StreamerHouse,ds_lily,10
StreamerHouse,its_WiKeD,10
StreamerHouse,Chap,12
StreamerHouse,Insomniac,15
actingliketommy,ops1x,34
actingliketommy,SolaryFortnite,14
actingliketommy,ESL_SC2,13
actingliketommy,MST3K,13
actingliketommy,Flanalistaa,10
actingliketommy,MissDoitBIG,12
actingliketommy,Monstercat,14
actingliketommy,franchiseglobalart,12
actingliketommy,RelaxBeats,12
actingliketommy,Cesarvsc,12
actingliketommy,UnRationaL,10
actingliketommy,OnlyMXC,11
actingliketommy,DQA_TFT,14
actingliketommy,Co1azo,17
actingliketommy,Falcodrin,13
actingliketommy,allkeyshop_tv,13
actingliketommy,weathernewslive,11
actingliketommy,TheRealzBlueWater,12
actingliketommy,emin190766,10
actingliketommy,ds_lily,15
actingliketommy,Ranger,21
actingliketommy,AussieAntics,39
actingliketommy,its_WiKeD,12
actingliketommy,Chap,14
actingliketommy,Insomniac,13
pilavpowa,pilavpowa,0
sasatikk,sasatikk,0
okyyy,okyyy,0
its_WiKeD,SolaryFortnite,12
its_WiKeD,sees360,10
its_WiKeD,ESL_SC2,11
its_WiKeD,MST3K,10
its_WiKeD,Flanalistaa,9
its_WiKeD,SirhcEz,6
its_WiKeD,MissDoitBIG,13
its_WiKeD,tetristhegrandmaster3,10
its_WiKeD,ogmeik,7
its_WiKeD,Monstercat,12
its_WiKeD,jmjdoc,8
its_WiKeD,franchiseglobalart,11
its_WiKeD,sukidingels,11
its_WiKeD,RelaxBeats,11
its_WiKeD,wintergaming,7
its_WiKeD,Sloot,11
its_WiKeD,Cedduzzo,9
its_WiKeD,Cesarvsc,13
its_WiKeD,pimpimenta,13
its_WiKeD,iRiskpvp,8
its_WiKeD,HutchMF,10
its_WiKeD,UnRationaL,8
its_WiKeD,acro_land,9
its_WiKeD,OnlyMXC,11
its_WiKeD,MywTheKing,10
its_WiKeD,DQA_TFT,10
its_WiKeD,Co1azo,12
its_WiKeD,1DrakoNz,9
its_WiKeD,Falcodrin,10
its_WiKeD,allkeyshop_tv,13
its_WiKeD,weathernewslive,13
its_WiKeD,c9judite,12
its_WiKeD,Xop0,13
its_WiKeD,war10ck3d,7
its_WiKeD,SaltyBet,11
its_WiKeD,dmf_kyochan,12
its_WiKeD,TheRealzBlueWater,8
its_WiKeD,emin190766,9
its_WiKeD,ds_lily,12
its_WiKeD,Ranger,9
its_WiKeD,Trick2g,16
its_WiKeD,Chap,12
its_WiKeD,Insomniac,14
72hrs,cloakzy,105
72hrs,Mendo,40
bananabrea,Ramee,181
bananabrea,AnthonyZ,106
bananabrea,HutchMF,45
bananabrea,Timmac,50
bananabrea,Shotz,99
bananabrea,Ray__C,42
bananabrea,Biotoxz_,44
bananabrea,Ssaab,141
bananabrea,Chap,26
bananabrea,RatedEpicz,239
Trick2g,MissDoitBIG,10
Trick2g,allkeyshop_tv,10
Trick2g,weathernewslive,11
Trick2g,Insomniac,14
imDBRAZ,c9judite,31
Nokokopuffs,allkeyshop_tv,15
Winghaven,sees360,29
Winghaven,franchiseglobalart,32
Winghaven,DougisRaw,30
Winghaven,q158688920,27
Winghaven,TheRealzBlueWater,29
Alliege,Jelty,331
otplol_,ESL_SC2,36
otplol_,allkeyshop_tv,15
otplol_,RazaH,35
otplol_,Insomniac,17
summit1g,Ramee,404
summit1g,RatedEpicz,482
Jelty,Jelty,0
buddha,Ramee,565
buddha,AnthonyZ,1624
buddha,Ray__C,390
buddha,Biotoxz_,582
buddha,Ssaab,708
buddha,RatedEpicz,611
NICKMERCS,TSM_ImperialHal,727
Fextralife,Fextralife,0
TSM_ImperialHal,TSM_ImperialHal,0
RatedEpicz,Ramee,1778
RatedEpicz,AnthonyZ,363
RatedEpicz,Shotz,363
RatedEpicz,Ssaab,658
LVNDMARK,LVNDMARK,0
